Date,Medicine,Sales,Drugstores
12/14/2014 20:00,N02BE,0.0,Drugstore B
12/14/2014 22:00,N02BE,0.0,Drugstore B
12/15/2014 4:00,N02BE,0.0,Drugstore B
12/15/2014 7:00,N02BE,0.0,Drugstore B
12/15/2014 13:00,N02BE,0.0,Drugstore B
12/15/2014 14:00,N02BE,8.0,Drugstore B
12/15/2014 15:00,N02BE,8.0,Drugstore B
12/15/2014 18:00,N02BE,2.0,Drugstore B
12/15/2014 19:00,N02BE,4.0,Drugstore B
12/16/2014 18:00,N02BE,1.0,Drugstore B
12/16/2014 20:00,N02BE,2.0,Drugstore B
12/17/2014 4:00,N02BE,0.0,Drugstore B
12/17/2014 9:00,N02BE,1.0,Drugstore B
12/17/2014 18:00,N02BE,2.0,Drugstore B
12/17/2014 22:00,N02BE,0.0,Drugstore B
12/17/2014 23:00,N02BE,0.0,Drugstore B
12/18/2014 5:00,N02BE,0.0,Drugstore B
12/18/2014 8:00,N02BE,2.0,Drugstore B
12/18/2014 19:00,N02BE,2.0,Drugstore B
12/18/2014 20:00,N02BE,1.0,Drugstore B
12/18/2014 23:00,N02BE,0.0,Drugstore B
12/19/2014 4:00,N02BE,0.0,Drugstore B
12/19/2014 10:00,N02BE,0.0,Drugstore B
12/19/2014 23:00,N02BE,0.0,Drugstore B
12/20/2014 8:00,N02BE,2.0,Drugstore B
12/20/2014 21:00,N02BE,0.0,Drugstore B
12/20/2014 22:00,N02BE,0.0,Drugstore B
12/21/2014 16:00,N02BE,3.5,Drugstore B
12/21/2014 18:00,N02BE,9.0,Drugstore B
12/21/2014 19:00,N02BE,5.0,Drugstore B
12/21/2014 21:00,N02BE,0.0,Drugstore B
12/22/2014 7:00,N02BE,0.0,Drugstore B
12/22/2014 19:00,N02BE,2.0,Drugstore B
12/22/2014 21:00,N02BE,0.0,Drugstore B
12/22/2014 23:00,N02BE,0.0,Drugstore B
12/23/2014 6:00,N02BE,0.0,Drugstore B
12/23/2014 11:00,N02BE,5.4,Drugstore B
12/23/2014 12:00,N02BE,2.0,Drugstore B
12/23/2014 16:00,N02BE,5.0,Drugstore B
12/23/2014 17:00,N02BE,1.1,Drugstore B
12/23/2014 18:00,N02BE,1.2,Drugstore B
12/23/2014 21:00,N02BE,3.7,Drugstore B
12/24/2014 2:00,N02BE,0.0,Drugstore B
12/24/2014 6:00,N02BE,0.0,Drugstore B
12/24/2014 9:00,N02BE,0.0,Drugstore B
12/24/2014 15:00,N02BE,0.0,Drugstore B
12/24/2014 16:00,N02BE,0.0,Drugstore B
12/25/2014 3:00,N02BE,0.0,Drugstore B
12/25/2014 10:00,N02BE,1.0,Drugstore B
12/25/2014 11:00,N02BE,4.0,Drugstore B
12/25/2014 17:00,N02BE,3.0,Drugstore B
12/26/2014 8:00,N02BE,0.0,Drugstore B
12/26/2014 22:00,N02BE,0.0,Drugstore B
12/27/2014 5:00,N02BE,0.0,Drugstore B
12/27/2014 7:00,N02BE,0.0,Drugstore B
12/27/2014 18:00,N02BE,1.0,Drugstore B
12/27/2014 21:00,N02BE,0.0,Drugstore B
12/28/2014 2:00,N02BE,0.0,Drugstore B
12/28/2014 3:00,N02BE,0.0,Drugstore B
12/28/2014 4:00,N02BE,0.0,Drugstore B
12/28/2014 5:00,N02BE,0.0,Drugstore B
12/28/2014 7:00,N02BE,0.0,Drugstore B
12/28/2014 9:00,N02BE,1.4,Drugstore B
12/28/2014 19:00,N02BE,10.0,Drugstore B
12/28/2014 20:00,N02BE,0.0,Drugstore B
12/29/2014 10:00,N02BE,2.0,Drugstore B
12/29/2014 20:00,N02BE,2.0,Drugstore B
12/30/2014 18:00,N02BE,1.2,Drugstore B
12/30/2014 19:00,N02BE,2.0,Drugstore B
12/31/2014 2:00,N02BE,0.0,Drugstore B
12/31/2014 18:00,N02BE,0.0,Drugstore B
12/31/2014 19:00,N02BE,0.0,Drugstore B
12/31/2014 21:00,N02BE,0.0,Drugstore B
1/1/2015 2:00,N02BE,0.0,Drugstore B
1/1/2015 3:00,N02BE,0.0,Drugstore B
1/1/2015 9:00,N02BE,0.0,Drugstore B
1/1/2015 14:00,N02BE,0.0,Drugstore B
1/1/2015 18:00,N02BE,0.0,Drugstore B
1/1/2015 23:00,N02BE,0.0,Drugstore B
1/2/2015 6:00,N02BE,0.0,Drugstore B
1/2/2015 8:00,N02BE,3.2,Drugstore B
1/2/2015 10:00,N02BE,8.0,Drugstore B
1/2/2015 20:00,N02BE,0.0,Drugstore B
1/3/2015 3:00,N02BE,0.0,Drugstore B
1/3/2015 6:00,N02BE,0.0,Drugstore B
1/4/2015 6:00,N02BE,0.0,Drugstore B
1/4/2015 11:00,N02BE,6.2,Drugstore B
1/4/2015 17:00,N02BE,17.0,Drugstore B
1/5/2015 2:00,N02BE,0.0,Drugstore B
1/5/2015 4:00,N02BE,0.0,Drugstore B
1/5/2015 14:00,N02BE,2.0,Drugstore B
1/5/2015 19:00,N02BE,2.3,Drugstore B
1/6/2015 2:00,N02BE,0.0,Drugstore B
1/6/2015 8:00,N02BE,0.0,Drugstore B
1/6/2015 10:00,N02BE,2.0,Drugstore B
1/6/2015 13:00,N02BE,0.0,Drugstore B
1/6/2015 14:00,N02BE,10.0,Drugstore B
1/7/2015 17:00,N02BE,0.0,Drugstore B
1/7/2015 22:00,N02BE,0.0,Drugstore B
1/8/2015 9:00,N02BE,8.0,Drugstore B
1/8/2015 11:00,N02BE,2.0,Drugstore B
1/8/2015 15:00,N02BE,7.0,Drugstore B
1/8/2015 18:00,N02BE,1.0,Drugstore B
1/9/2015 13:00,N02BE,1.6,Drugstore B
1/9/2015 16:00,N02BE,5.0,Drugstore B
1/9/2015 19:00,N02BE,3.0,Drugstore B
1/10/2015 1:00,N02BE,0.0,Drugstore B
1/10/2015 11:00,N02BE,2.0,Drugstore B
1/10/2015 12:00,N02BE,3.0,Drugstore B
1/10/2015 13:00,N02BE,2.0,Drugstore B
1/10/2015 14:00,N02BE,2.0,Drugstore B
1/10/2015 16:00,N02BE,2.0,Drugstore B
1/11/2015 2:00,N02BE,0.0,Drugstore B
1/11/2015 14:00,N02BE,5.0,Drugstore B
1/11/2015 16:00,N02BE,11.0,Drugstore B
1/12/2015 16:00,N02BE,8.0,Drugstore B
1/12/2015 22:00,N02BE,0.0,Drugstore B
1/13/2015 10:00,N02BE,0.0,Drugstore B
1/13/2015 11:00,N02BE,3.0,Drugstore B
1/14/2015 0:00,N02BE,0.0,Drugstore B
1/14/2015 14:00,N02BE,1.0,Drugstore B
1/15/2015 16:00,N02BE,2.0,Drugstore B
1/15/2015 17:00,N02BE,3.0,Drugstore B
1/16/2015 9:00,N02BE,8.0,Drugstore B
1/16/2015 14:00,N02BE,0.0,Drugstore B
1/16/2015 21:00,N02BE,2.0,Drugstore B
1/17/2015 3:00,N02BE,0.0,Drugstore B
1/17/2015 6:00,N02BE,0.0,Drugstore B
1/17/2015 9:00,N02BE,1.0,Drugstore B
1/17/2015 17:00,N02BE,1.0,Drugstore B
1/17/2015 19:00,N02BE,4.2,Drugstore B
1/17/2015 21:00,N02BE,0.0,Drugstore B
1/17/2015 23:00,N02BE,0.0,Drugstore B
1/18/2015 12:00,N02BE,0.0,Drugstore B
1/18/2015 14:00,N02BE,4.4,Drugstore B
1/19/2015 7:00,N02BE,0.0,Drugstore B
1/19/2015 17:00,N02BE,1.5,Drugstore B
1/19/2015 18:00,N02BE,6.0,Drugstore B
1/20/2015 2:00,N02BE,0.0,Drugstore B
1/20/2015 12:00,N02BE,5.0,Drugstore B
1/20/2015 14:00,N02BE,2.0,Drugstore B
1/20/2015 16:00,N02BE,2.0,Drugstore B
1/21/2015 0:00,N02BE,0.0,Drugstore B
1/21/2015 4:00,N02BE,0.0,Drugstore B
1/21/2015 15:00,N02BE,0.0,Drugstore B
1/21/2015 16:00,N02BE,1.0,Drugstore B
1/21/2015 23:00,N02BE,0.0,Drugstore B
1/22/2015 7:00,N02BE,0.0,Drugstore B
1/22/2015 10:00,N02BE,1.0,Drugstore B
1/22/2015 15:00,N02BE,1.0,Drugstore B
1/22/2015 23:00,N02BE,0.0,Drugstore B
1/23/2015 0:00,N02BE,0.0,Drugstore B
1/23/2015 1:00,N02BE,0.0,Drugstore B
1/23/2015 8:00,N02BE,4.0,Drugstore B
1/23/2015 15:00,N02BE,0.0,Drugstore B
1/24/2015 3:00,N02BE,0.0,Drugstore B
1/24/2015 11:00,N02BE,10.0,Drugstore B
1/24/2015 18:00,N02BE,2.0,Drugstore B
1/24/2015 20:00,N02BE,1.0,Drugstore B
1/25/2015 15:00,N02BE,9.0,Drugstore B
1/26/2015 4:00,N02BE,0.0,Drugstore B
1/26/2015 6:00,N02BE,0.0,Drugstore B
1/26/2015 8:00,N02BE,2.0,Drugstore B
1/27/2015 4:00,N02BE,0.0,Drugstore B
1/27/2015 10:00,N02BE,1.0,Drugstore B
1/27/2015 15:00,N02BE,0.0,Drugstore B
1/27/2015 18:00,N02BE,0.0,Drugstore B
1/28/2015 0:00,N02BE,0.0,Drugstore B
1/28/2015 9:00,N02BE,0.0,Drugstore B
1/28/2015 15:00,N02BE,3.0,Drugstore B
1/28/2015 16:00,N02BE,2.0,Drugstore B
1/29/2015 3:00,N02BE,0.0,Drugstore B
1/29/2015 5:00,N02BE,0.0,Drugstore B
1/29/2015 9:00,N02BE,0.0,Drugstore B
1/29/2015 18:00,N02BE,5.0,Drugstore B
1/29/2015 23:00,N02BE,0.0,Drugstore B
1/30/2015 0:00,N02BE,0.0,Drugstore B
1/30/2015 1:00,N02BE,0.0,Drugstore B
1/30/2015 6:00,N02BE,0.0,Drugstore B
1/30/2015 8:00,N02BE,0.0,Drugstore B
1/30/2015 9:00,N02BE,0.0,Drugstore B
1/30/2015 13:00,N02BE,2.0,Drugstore B
1/31/2015 3:00,N02BE,0.0,Drugstore B
1/31/2015 17:00,N02BE,2.0,Drugstore B
1/31/2015 22:00,N02BE,0.0,Drugstore B
2/1/2015 1:00,N02BE,0.0,Drugstore B
2/1/2015 5:00,N02BE,0.0,Drugstore B
2/1/2015 8:00,N02BE,2.0,Drugstore B
2/1/2015 9:00,N02BE,1.0,Drugstore B
2/1/2015 16:00,N02BE,3.0,Drugstore B
2/1/2015 21:00,N02BE,0.0,Drugstore B
2/2/2015 8:00,N02BE,2.3,Drugstore B
2/2/2015 19:00,N02BE,1.0,Drugstore B
2/2/2015 20:00,N02BE,0.6,Drugstore B
2/3/2015 7:00,N02BE,0.0,Drugstore B
2/3/2015 9:00,N02BE,3.0,Drugstore B
2/3/2015 12:00,N02BE,0.0,Drugstore B
2/3/2015 17:00,N02BE,1.0,Drugstore B
2/3/2015 18:00,N02BE,0.0,Drugstore B
2/3/2015 19:00,N02BE,1.0,Drugstore B
2/3/2015 22:00,N02BE,0.0,Drugstore B
2/4/2015 3:00,N02BE,0.0,Drugstore B
2/4/2015 7:00,N02BE,0.0,Drugstore B
2/4/2015 13:00,N02BE,3.0,Drugstore B
2/4/2015 16:00,N02BE,9.0,Drugstore B
2/5/2015 2:00,N02BE,0.0,Drugstore B
2/5/2015 5:00,N02BE,0.0,Drugstore B
2/5/2015 8:00,N02BE,2.4,Drugstore B
2/5/2015 12:00,N02BE,11.0,Drugstore B
2/6/2015 14:00,N02BE,1.0,Drugstore B
2/6/2015 15:00,N02BE,1.0,Drugstore B
2/6/2015 19:00,N02BE,1.0,Drugstore B
2/7/2015 5:00,N02BE,0.0,Drugstore B
2/7/2015 10:00,N02BE,4.0,Drugstore B
2/7/2015 11:00,N02BE,0.0,Drugstore B
2/7/2015 21:00,N02BE,0.0,Drugstore B
2/8/2015 10:00,N02BE,2.0,Drugstore B
2/8/2015 11:00,N02BE,4.6,Drugstore B
2/8/2015 13:00,N02BE,2.0,Drugstore B
2/8/2015 14:00,N02BE,0.0,Drugstore B
2/8/2015 17:00,N02BE,1.0,Drugstore B
2/8/2015 22:00,N02BE,0.0,Drugstore B
2/9/2015 4:00,N02BE,0.0,Drugstore B
2/9/2015 11:00,N02BE,3.0,Drugstore B
2/11/2015 6:00,N02BE,0.0,Drugstore B
2/11/2015 16:00,N02BE,4.0,Drugstore B
2/12/2015 1:00,N02BE,0.0,Drugstore B
2/12/2015 4:00,N02BE,0.0,Drugstore B
2/12/2015 6:00,N02BE,0.0,Drugstore B
2/12/2015 9:00,N02BE,1.0,Drugstore B
2/12/2015 16:00,N02BE,1.0,Drugstore B
2/13/2015 4:00,N02BE,0.0,Drugstore B
2/13/2015 8:00,N02BE,1.0,Drugstore B
2/13/2015 11:00,N02BE,1.0,Drugstore B
2/13/2015 17:00,N02BE,0.0,Drugstore B
2/13/2015 19:00,N02BE,0.0,Drugstore B
2/14/2015 2:00,N02BE,0.0,Drugstore B
2/14/2015 3:00,N02BE,0.0,Drugstore B
2/15/2015 8:00,N02BE,2.0,Drugstore B
2/15/2015 19:00,N02BE,0.0,Drugstore B
2/15/2015 22:00,N02BE,0.0,Drugstore B
2/16/2015 15:00,N02BE,5.0,Drugstore B
2/16/2015 20:00,N02BE,3.4,Drugstore B
2/16/2015 23:00,N02BE,0.0,Drugstore B
2/17/2015 2:00,N02BE,0.0,Drugstore B
2/17/2015 7:00,N02BE,0.0,Drugstore B
2/18/2015 4:00,N02BE,0.0,Drugstore B
2/18/2015 16:00,N02BE,3.0,Drugstore B
2/20/2015 8:00,N02BE,0.0,Drugstore B
2/20/2015 14:00,N02BE,1.0,Drugstore B
2/21/2015 1:00,N02BE,0.0,Drugstore B
2/21/2015 2:00,N02BE,0.0,Drugstore B
2/21/2015 20:00,N02BE,1.0,Drugstore B
2/23/2015 5:00,N02BE,0.0,Drugstore B
2/23/2015 19:00,N02BE,17.0,Drugstore B
2/24/2015 1:00,N02BE,0.0,Drugstore B
2/24/2015 2:00,N02BE,0.0,Drugstore B
2/24/2015 9:00,N02BE,0.0,Drugstore B
2/24/2015 11:00,N02BE,2.0,Drugstore B
2/24/2015 18:00,N02BE,1.0,Drugstore B
2/24/2015 20:00,N02BE,2.0,Drugstore B
2/25/2015 1:00,N02BE,0.0,Drugstore B
2/25/2015 21:00,N02BE,0.0,Drugstore B
2/25/2015 22:00,N02BE,0.0,Drugstore B
2/26/2015 6:00,N02BE,0.0,Drugstore B
2/26/2015 9:00,N02BE,2.0,Drugstore B
2/26/2015 14:00,N02BE,2.2,Drugstore B
2/26/2015 15:00,N02BE,1.0,Drugstore B
2/26/2015 17:00,N02BE,1.0,Drugstore B
2/26/2015 18:00,N02BE,1.5,Drugstore B
2/27/2015 1:00,N02BE,0.0,Drugstore B
2/27/2015 3:00,N02BE,0.0,Drugstore B
2/27/2015 7:00,N02BE,0.0,Drugstore B
2/27/2015 18:00,N02BE,2.0,Drugstore B
2/27/2015 19:00,N02BE,9.0,Drugstore B
2/27/2015 23:00,N02BE,0.0,Drugstore B
2/28/2015 6:00,N02BE,0.0,Drugstore B
2/28/2015 8:00,N02BE,1.0,Drugstore B
2/28/2015 11:00,N02BE,1.0,Drugstore B
2/28/2015 18:00,N02BE,5.0,Drugstore B
2/28/2015 21:00,N02BE,0.0,Drugstore B
3/1/2015 12:00,N02BE,0.0,Drugstore B
3/1/2015 17:00,N02BE,4.0,Drugstore B
3/2/2015 4:00,N02BE,0.0,Drugstore B
3/2/2015 6:00,N02BE,0.0,Drugstore B
3/2/2015 9:00,N02BE,0.0,Drugstore B
3/2/2015 13:00,N02BE,2.0,Drugstore B
3/2/2015 14:00,N02BE,0.0,Drugstore B
3/2/2015 17:00,N02BE,2.0,Drugstore B
3/3/2015 23:00,N02BE,0.0,Drugstore B
3/4/2015 1:00,N02BE,0.0,Drugstore B
3/4/2015 5:00,N02BE,0.0,Drugstore B
3/4/2015 7:00,N02BE,10.0,Drugstore B
3/4/2015 9:00,N02BE,0.0,Drugstore B
3/4/2015 13:00,N02BE,2.0,Drugstore B
3/4/2015 19:00,N02BE,3.0,Drugstore B
3/4/2015 21:00,N02BE,0.0,Drugstore B
3/5/2015 1:00,N02BE,0.0,Drugstore B
3/5/2015 3:00,N02BE,0.0,Drugstore B
3/5/2015 13:00,N02BE,1.0,Drugstore B
3/5/2015 19:00,N02BE,1.0,Drugstore B
3/5/2015 20:00,N02BE,4.0,Drugstore B
3/5/2015 21:00,N02BE,2.0,Drugstore B
3/6/2015 3:00,N02BE,0.0,Drugstore B
3/6/2015 9:00,N02BE,3.0,Drugstore B
3/6/2015 12:00,N02BE,1.0,Drugstore B
3/6/2015 19:00,N02BE,1.0,Drugstore B
3/7/2015 3:00,N02BE,0.0,Drugstore B
3/8/2015 15:00,N02BE,1.0,Drugstore B
3/8/2015 18:00,N02BE,9.0,Drugstore B
3/8/2015 21:00,N02BE,0.0,Drugstore B
3/8/2015 23:00,N02BE,0.0,Drugstore B
3/9/2015 13:00,N02BE,0.0,Drugstore B
3/9/2015 18:00,N02BE,1.9,Drugstore B
3/9/2015 19:00,N02BE,7.0,Drugstore B
3/9/2015 21:00,N02BE,7.6,Drugstore B
3/10/2015 16:00,N02BE,5.0,Drugstore B
3/11/2015 8:00,N02BE,1.0,Drugstore B
3/11/2015 15:00,N02BE,0.0,Drugstore B
3/11/2015 16:00,N02BE,0.0,Drugstore B
3/12/2015 7:00,N02BE,0.0,Drugstore B
3/12/2015 10:00,N02BE,0.0,Drugstore B
3/12/2015 18:00,N02BE,1.0,Drugstore B
3/13/2015 4:00,N02BE,0.0,Drugstore B
3/13/2015 6:00,N02BE,0.0,Drugstore B
3/14/2015 0:00,N02BE,0.0,Drugstore B
3/14/2015 1:00,N02BE,0.0,Drugstore B
3/14/2015 3:00,N02BE,0.0,Drugstore B
3/14/2015 8:00,N02BE,8.0,Drugstore B
3/14/2015 13:00,N02BE,1.0,Drugstore B
3/15/2015 10:00,N02BE,9.0,Drugstore B
3/15/2015 17:00,N02BE,10.0,Drugstore B
3/15/2015 18:00,N02BE,3.0,Drugstore B
3/16/2015 0:00,N02BE,0.0,Drugstore B
3/16/2015 1:00,N02BE,0.0,Drugstore B
3/16/2015 19:00,N02BE,1.2,Drugstore B
3/16/2015 21:00,N02BE,9.0,Drugstore B
3/17/2015 2:00,N02BE,0.0,Drugstore B
3/17/2015 4:00,N02BE,0.0,Drugstore B
3/17/2015 15:00,N02BE,1.0,Drugstore B
3/17/2015 16:00,N02BE,0.0,Drugstore B
3/18/2015 5:00,N02BE,0.0,Drugstore B
3/18/2015 16:00,N02BE,6.0,Drugstore B
3/18/2015 23:00,N02BE,0.0,Drugstore B
3/19/2015 5:00,N02BE,0.0,Drugstore B
3/19/2015 6:00,N02BE,0.0,Drugstore B
3/19/2015 17:00,N02BE,0.0,Drugstore B
3/20/2015 4:00,N02BE,0.0,Drugstore B
3/20/2015 6:00,N02BE,0.0,Drugstore B
3/20/2015 23:00,N02BE,0.0,Drugstore B
3/21/2015 5:00,N02BE,0.0,Drugstore B
3/21/2015 11:00,N02BE,3.0,Drugstore B
3/21/2015 15:00,N02BE,2.0,Drugstore B
3/21/2015 19:00,N02BE,0.0,Drugstore B
3/21/2015 21:00,N02BE,0.0,Drugstore B
3/22/2015 0:00,N02BE,0.0,Drugstore B
3/22/2015 19:00,N02BE,0.0,Drugstore B
3/22/2015 21:00,N02BE,0.0,Drugstore B
3/23/2015 1:00,N02BE,0.0,Drugstore B
3/23/2015 21:00,N02BE,4.0,Drugstore B
3/24/2015 23:00,N02BE,0.0,Drugstore B
3/25/2015 17:00,N02BE,0.0,Drugstore B
3/25/2015 21:00,N02BE,0.0,Drugstore B
3/26/2015 0:00,N02BE,0.0,Drugstore B
3/26/2015 14:00,N02BE,6.0,Drugstore B
3/26/2015 16:00,N02BE,6.0,Drugstore B
3/26/2015 17:00,N02BE,5.0,Drugstore B
3/26/2015 20:00,N02BE,1.4,Drugstore B
3/26/2015 23:00,N02BE,0.0,Drugstore B
3/27/2015 4:00,N02BE,0.0,Drugstore B
3/27/2015 12:00,N02BE,3.0,Drugstore B
3/27/2015 19:00,N02BE,4.0,Drugstore B
3/28/2015 0:00,N02BE,0.0,Drugstore B
3/28/2015 10:00,N02BE,3.0,Drugstore B
3/28/2015 12:00,N02BE,5.0,Drugstore B
3/28/2015 20:00,N02BE,0.0,Drugstore B
3/28/2015 22:00,N02BE,0.0,Drugstore B
3/29/2015 6:00,N02BE,0.0,Drugstore B
3/29/2015 7:00,N02BE,0.0,Drugstore B
3/29/2015 13:00,N02BE,3.0,Drugstore B
3/29/2015 15:00,N02BE,5.0,Drugstore B
3/29/2015 17:00,N02BE,2.0,Drugstore B
3/30/2015 14:00,N02BE,4.0,Drugstore B
3/30/2015 18:00,N02BE,1.0,Drugstore B
3/31/2015 1:00,N02BE,0.0,Drugstore B
3/31/2015 2:00,N02BE,0.0,Drugstore B
3/31/2015 3:00,N02BE,0.0,Drugstore B
3/31/2015 8:00,N02BE,0.0,Drugstore B
3/31/2015 9:00,N02BE,7.0,Drugstore B
3/31/2015 10:00,N02BE,1.0,Drugstore B
3/31/2015 12:00,N02BE,1.0,Drugstore B
3/31/2015 13:00,N02BE,0.4,Drugstore B
3/31/2015 21:00,N02BE,2.0,Drugstore B
4/1/2015 8:00,N02BE,3.0,Drugstore B
4/2/2015 5:00,N02BE,0.0,Drugstore B
4/2/2015 8:00,N02BE,1.0,Drugstore B
4/2/2015 10:00,N02BE,2.0,Drugstore B
4/2/2015 19:00,N02BE,4.0,Drugstore B
4/2/2015 20:00,N02BE,8.0,Drugstore B
4/2/2015 21:00,N02BE,2.0,Drugstore B
4/3/2015 0:00,N02BE,0.0,Drugstore B
4/3/2015 6:00,N02BE,0.0,Drugstore B
4/3/2015 15:00,N02BE,1.0,Drugstore B
4/3/2015 17:00,N02BE,2.0,Drugstore B
4/3/2015 18:00,N02BE,1.0,Drugstore B
4/4/2015 5:00,N02BE,0.0,Drugstore B
4/4/2015 14:00,N02BE,5.0,Drugstore B
4/4/2015 16:00,N02BE,0.0,Drugstore B
4/5/2015 9:00,N02BE,0.0,Drugstore B
4/5/2015 12:00,N02BE,9.0,Drugstore B
4/5/2015 18:00,N02BE,0.0,Drugstore B
4/5/2015 23:00,N02BE,0.0,Drugstore B
4/6/2015 14:00,N02BE,0.0,Drugstore B
4/6/2015 19:00,N02BE,10.0,Drugstore B
4/7/2015 4:00,N02BE,0.0,Drugstore B
4/7/2015 13:00,N02BE,1.0,Drugstore B
4/7/2015 14:00,N02BE,6.0,Drugstore B
4/7/2015 15:00,N02BE,0.0,Drugstore B
4/8/2015 6:00,N02BE,0.0,Drugstore B
4/8/2015 8:00,N02BE,1.0,Drugstore B
4/8/2015 18:00,N02BE,2.0,Drugstore B
4/8/2015 19:00,N02BE,1.0,Drugstore B
4/8/2015 21:00,N02BE,0.0,Drugstore B
4/9/2015 2:00,N02BE,0.0,Drugstore B
4/9/2015 6:00,N02BE,0.0,Drugstore B
4/9/2015 12:00,N02BE,0.0,Drugstore B
4/9/2015 20:00,N02BE,1.0,Drugstore B
4/10/2015 1:00,N02BE,0.0,Drugstore B
4/10/2015 3:00,N02BE,0.0,Drugstore B
4/10/2015 4:00,N02BE,0.0,Drugstore B
4/10/2015 5:00,N02BE,0.0,Drugstore B
4/10/2015 18:00,N02BE,3.0,Drugstore B
4/10/2015 20:00,N02BE,10.0,Drugstore B
4/10/2015 21:00,N02BE,0.0,Drugstore B
4/11/2015 5:00,N02BE,0.0,Drugstore B
4/11/2015 6:00,N02BE,0.0,Drugstore B
4/11/2015 14:00,N02BE,2.0,Drugstore B
4/12/2015 4:00,N02BE,0.0,Drugstore B
4/12/2015 13:00,N02BE,0.0,Drugstore B
4/12/2015 22:00,N02BE,0.0,Drugstore B
4/13/2015 8:00,N02BE,1.0,Drugstore B
4/13/2015 20:00,N02BE,0.0,Drugstore B
4/13/2015 23:00,N02BE,0.0,Drugstore B
4/14/2015 4:00,N02BE,0.0,Drugstore B
4/14/2015 5:00,N02BE,0.0,Drugstore B
4/14/2015 10:00,N02BE,5.6,Drugstore B
4/15/2015 2:00,N02BE,0.0,Drugstore B
4/15/2015 5:00,N02BE,0.0,Drugstore B
4/15/2015 6:00,N02BE,0.0,Drugstore B
4/15/2015 8:00,N02BE,4.2,Drugstore B
4/15/2015 14:00,N02BE,1.0,Drugstore B
4/15/2015 15:00,N02BE,2.0,Drugstore B
4/15/2015 16:00,N02BE,1.6,Drugstore B
4/15/2015 21:00,N02BE,1.0,Drugstore B
4/16/2015 1:00,N02BE,0.0,Drugstore B
4/16/2015 3:00,N02BE,0.0,Drugstore B
4/16/2015 5:00,N02BE,0.0,Drugstore B
4/16/2015 8:00,N02BE,0.0,Drugstore B
4/16/2015 14:00,N02BE,0.0,Drugstore B
4/16/2015 15:00,N02BE,1.0,Drugstore B
4/16/2015 20:00,N02BE,1.0,Drugstore B
4/17/2015 5:00,N02BE,0.0,Drugstore B
4/17/2015 14:00,N02BE,5.4,Drugstore B
4/18/2015 9:00,N02BE,1.0,Drugstore B
4/18/2015 11:00,N02BE,1.0,Drugstore B
4/18/2015 12:00,N02BE,5.0,Drugstore B
4/18/2015 16:00,N02BE,0.0,Drugstore B
4/20/2015 1:00,N02BE,0.0,Drugstore B
4/20/2015 2:00,N02BE,0.0,Drugstore B
4/20/2015 9:00,N02BE,5.0,Drugstore B
4/20/2015 17:00,N02BE,12.0,Drugstore B
4/21/2015 1:00,N02BE,0.0,Drugstore B
4/21/2015 6:00,N02BE,0.0,Drugstore B
4/22/2015 2:00,N02BE,0.0,Drugstore B
4/22/2015 4:00,N02BE,0.0,Drugstore B
4/22/2015 7:00,N02BE,0.0,Drugstore B
4/22/2015 20:00,N02BE,13.0,Drugstore B
4/22/2015 22:00,N02BE,0.0,Drugstore B
4/23/2015 5:00,N02BE,0.0,Drugstore B
4/23/2015 10:00,N02BE,0.0,Drugstore B
4/23/2015 16:00,N02BE,0.1,Drugstore B
4/23/2015 22:00,N02BE,0.0,Drugstore B
4/23/2015 23:00,N02BE,0.0,Drugstore B
4/24/2015 8:00,N02BE,5.0,Drugstore B
4/24/2015 10:00,N02BE,3.0,Drugstore B
4/24/2015 12:00,N02BE,2.0,Drugstore B
4/24/2015 14:00,N02BE,0.0,Drugstore B
4/24/2015 16:00,N02BE,1.0,Drugstore B
4/25/2015 14:00,N02BE,7.0,Drugstore B
4/26/2015 4:00,N02BE,0.0,Drugstore B
4/26/2015 6:00,N02BE,0.0,Drugstore B
4/26/2015 10:00,N02BE,0.0,Drugstore B
4/26/2015 20:00,N02BE,0.0,Drugstore B
4/27/2015 4:00,N02BE,0.0,Drugstore B
4/27/2015 21:00,N02BE,4.0,Drugstore B
4/28/2015 3:00,N02BE,0.0,Drugstore B
4/28/2015 8:00,N02BE,3.0,Drugstore B
4/28/2015 15:00,N02BE,0.0,Drugstore B
4/28/2015 17:00,N02BE,0.0,Drugstore B
4/28/2015 23:00,N02BE,0.0,Drugstore B
4/29/2015 0:00,N02BE,0.0,Drugstore B
4/29/2015 10:00,N02BE,1.0,Drugstore B
4/29/2015 16:00,N02BE,0.0,Drugstore B
4/29/2015 17:00,N02BE,0.0,Drugstore B
4/29/2015 18:00,N02BE,0.0,Drugstore B
4/30/2015 5:00,N02BE,0.0,Drugstore B
4/30/2015 9:00,N02BE,1.0,Drugstore B
4/30/2015 10:00,N02BE,4.0,Drugstore B
4/30/2015 17:00,N02BE,0.0,Drugstore B
4/30/2015 20:00,N02BE,1.0,Drugstore B
4/30/2015 22:00,N02BE,0.0,Drugstore B
5/1/2015 19:00,N02BE,0.0,Drugstore B
5/1/2015 20:00,N02BE,0.0,Drugstore B
5/1/2015 22:00,N02BE,0.0,Drugstore B
5/2/2015 3:00,N02BE,0.0,Drugstore B
5/2/2015 9:00,N02BE,1.0,Drugstore B
5/2/2015 20:00,N02BE,25.0,Drugstore B
